IFD_DIRECTORY_IFD0  	0xC62F	IFD_CAMERA_SERIAL_NUMBER
IFD_DIRECTORY_IFD0  	0xC630	IFD_DNG_LENS_INFO
IFD_DIRECTORY_IFD0  	0xC633	IFD_SHADOW_SCALE
IFD_DIRECTORY_IFD0  	0xC634	IFD_SR2_PRIVATE
IFD_DIRECTORY_IFD0  	0xC635	IFD_MAKER_NOTE_SAFETY
IFD_DIRECTORY_IFD0  	0x8649	IFD_PHOTOSHOP_SETTINGS
IFD_DIRECTORY_IFD0  	0xC65A	IFD_CALIBRATION_ILLUMINANT1
IFD_DIRECTORY_IFD0  	0xC65B	IFD_CALIBRATION_ILLUMINANT2
IFD_DIRECTORY_IFD0  	0xC65D	IFD_RAW_DATA_UNIQUE_ID
IFD_DIRECTORY_IFD0  	0x8480	IFD_INTERGRAPH_MATRIX
IFD_DIRECTORY_IFD0  	0xA480	IFD_GDAL_METADATA
IFD_DIRECTORY_IFD0  	0xA481	IFD_GDAL_NO_DATA
IFD_DIRECTORY_IFD0  	0x8482	IFD_MODEL_TIE_POINT
IFD_DIRECTORY_IFD0  	0xC68B	IFD_ORIGINAL_RAW_FILE_NAME
IFD_DIRECTORY_IFD0  	0xC68C	IFD_ORIGINAL_RAW_FILE_DATA
IFD_DIRECTORY_IFD0  	0xC68F	IFD_AS_SHOT_ICCPROFILE
IFD_DIRECTORY_IFD0  	0xC690	IFD_AS_SHOT_PRE_PROFILE_MATRIX
IFD_DIRECTORY_IFD0  	0xC691	IFD_CURRENT_ICCPROFILE
IFD_DIRECTORY_IFD0  	0xC692	IFD_CURRENT_PRE_PROFILE_MATRIX
IFD_DIRECTORY_IFD0  	0x8298	IFD_COPYRIGHT
IFD_DIRECTORY_IFD0  	0x9C9B	IFD_XPTITLE
IFD_DIRECTORY_IFD0  	0x9C9C	IFD_XPCOMMENT
IFD_DIRECTORY_IFD0  	0x9C9D	IFD_XPAUTHOR
IFD_DIRECTORY_IFD0  	0x9C9E	IFD_XPKEYWORDS
IFD_DIRECTORY_IFD0  	0x9C9F	IFD_XPSUBJECT
IFD_DIRECTORY_IFD0  	0xCEA1	IFD_SEAL
IFD_DIRECTORY_IFD0  	0xC4A5	IFD_PRINT_IM
IFD_DIRECTORY_IFD0  	0x02BC	IFD_XML_PACKET
IFD_DIRECTORY_IFD0  	0xC6BF	IFD_COLORIMETRIC_REFERENCE
IFD_DIRECTORY_IFD0  	0xC6C5	IFD_SRAW_TYPE
IFD_DIRECTORY_IFD0  	0xC6D2	IFD_PANASONIC_TITLE
IFD_DIRECTORY_IFD0  	0xC6D3	IFD_PANASONIC_TITLE2
IFD_DIRECTORY_IFD0  	0xC6F3	IFD_CAMERA_CALIBRATION_SIG
IFD_DIRECTORY_IFD0  	0xC6F4	IFD_PROFILE_CALIBRATION_SIG
IFD_DIRECTORY_IFD0  	0xC6F5	IFD_PROFILE_IFD
IFD_DIRECTORY_IFD0  	0xC6F6	IFD_AS_SHOT_PROFILE_NAME
IFD_DIRECTORY_IFD0  	0xC6F8	IFD_PROFILE_NAME
IFD_DIRECTORY_IFD0  	0xC6F9	IFD_PROFILE_HUE_SAT_MAP_DIMS
IFD_DIRECTORY_IFD0  	0xC6FA	IFD_PROFILE_HUE_SAT_MAP_DATA1
IFD_DIRECTORY_IFD0  	0xC6FB	IFD_PROFILE_HUE_SAT_MAP_DATA2
IFD_DIRECTORY_IFD0  	0xC6FC	IFD_PROFILE_TONE_CURVE
IFD_DIRECTORY_IFD0  	0xC6FD	IFD_PROFILE_EMBED_POLICY
IFD_DIRECTORY_IFD0  	0x00FE	IFD_NEW_SUBFILE_TYPE
IFD_DIRECTORY_IFD0  	0xC6FE	IFD_PROFILE_COPYRIGHT
IFD_DIRECTORY_IFD0  	0x00FF	IFD_SUBFILE_TYPE
IFD_DIRECTORY_IFD0  	0x0100	IFD_IMAGE_WIDTH
IFD_DIRECTORY_IFD0  	0x0101	IFD_IMAGE_LENGTH
